id,name,host_id,location,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,review_scores_rating,cancellation_policy
13874533,Studio w/Parking/TV/Wifi/MiniFridge,45993690,"Brooks Street, Boston, MA 02128, United States",East Boston,2128,42.37565866,-71.03266073,Apartment,Entire home/apt,2,1,1,1,$133.00,2,91,moderate
4614037,BOSTON 2BED TOP FLOOR Logan airport,9073339,"Lexington Street, Boston, MA 02128, United States",East Boston,2128,42.38041097,-71.03069534,Apartment,Entire home/apt,6,1,2,3,$250.00,1,94,strict
11593592,Luxury Private Room with Organic Breakfast,40117482,"Maverick Street, Boston, MA 02128, United States",East Boston,2128,42.36638654,-71.03328309,Apartment,Private room,3,1,1,1,$98.00,1,96,moderate
9711934,Only 7minutes to downtown Boston,31375710,"Sumner Street, Boston, MA 02128, United States",East Boston,2128,42.36740937,-71.03681608,Apartment,Private room,1,1,1,1,$77.00,1,94,flexible
13969217,Eagle Hill Cozy Apartment,24273802,"White Street, Boston, MA 02128, United States",East Boston,2128,42.38137918,-71.0395257,Apartment,Entire home/apt,3,1,1,2,$128.00,2,53,strict
13100828,Spacious 1bdr on the water,8739837,"Sumner Street, Boston, MA 02128, United States",East Boston,2128,42.36913651,-71.04094378,Apartment,Entire home/apt,2,1,1,1,$130.00,2,98,flexible
8064980,clean room steps to subway&airport,16284736,"Chelsea Street, Boston, MA 02128, United States",East Boston,2128,42.37484037,-71.03204554,Apartment,Private room,2,1,1,1,$70.00,1,92,flexible
8134231,"2 bed, great location w/parking!",93916,"Chelsea Street, Boston, MA 02128, United States",East Boston,2128,42.37441281,-71.03399091,Apartment,Entire home/apt,6,1,2,3,$300.00,1,100,moderate
10233104,Airbnb Apartment Hostel #1,25938928,"Orleans Street, Boston, MA 02128, United States",East Boston,2128,42.36856642,-71.04089839,Apartment,Entire home/apt,2,2,1,1,$60.00,2,87,strict
238846,Blossom,434539,"Eutaw St, Boston, MA 02128, United States",East Boston,2128,42.38066058,-71.03503979,Apartment,Entire home/apt,4,1,2,2,$300.00,30,89,flexible
12051674,Amazing Harbor View w/Private Deck,5618949,"Webster Street, Boston, MA 02128, United States",East Boston,2128,42.36485174,-71.03016542,Apartment,Entire home/apt,5,1,1,2,$144.00,2,75,strict
14885917,Perfect for the Boston Explorer,93364702,"Meridian Street, Boston, MA 02128, United States",East Boston,2128,42.37376239,-71.03807668,Apartment,Shared room,2,1,1,1,$60.00,1,,flexible
57800,Temporary Housing - Boston,68870,"Bayswater St, Boston, MA 02128, United States",East Boston,2128,42.38302131,-71.0003318,House,Private room,1,1,1,1,$70.00,1,90,moderate
8970779,Paris Themed Private Room,46878954,"Sumner Street, Boston, MA 02128, United States",East Boston,2128,42.36902328,-71.0415446,House,Private room,2,1,1,1,$95.00,1,100,flexible
8118718,Cozy room near airport &  city,17409171,"Cottage Street, Boston, MA 02128, United States",East Boston,2128,42.36909433,-71.03344142,Apartment,Private room,2,1,1,1,$85.00,1,97,flexible
14918032,Luxurious Boston 2 BR Apt near train #1,44617326,"Chelsea Street, Boston, MA 02128, United States",East Boston,2128,42.37705141,-71.03118866,Condominium,Entire home/apt,5,1,2,2,$359.00,1,,flexible
13393418,Spacious 1 bedroom in East Boston.,76181684,"Saratoga Street, Boston, MA 02128, United States",East Boston,2128,42.3777568,-71.03474222,Apartment,Entire home/apt,4,1,1,2,$135.00,1,94,moderate
1042420,"Walk to T,Beach,Gd eats, 5 rooms",5715872,"Byron Street, Boston, MA 02128, United States",East Boston,2128,42.38362468,-71.02023226,House,Entire home/apt,3,1,2,2,$112.00,2,92,strict
6314998,69-5 Minutes to Boston - Near Beach,6331373,"Saratoga St, Boston, MA 02128, United States",East Boston,2128,42.38452907,-71.004437,House,Private room,3,2.5,1,2,$68.00,1,86,strict
14072546,E3 Convenient to Logan Airport,28820575,"Maverick Street, Boston, MA 02128, United States",East Boston,2128,42.36919461,-71.03607045,Apartment,Private room,2,1,1,1,$99.00,1,86,strict
14344516,A Beautiful and Luxurious Apartment in Boston,87858249,"Boston, MA, United States",East Boston,,42.37109354,-71.04210764,Apartment,Entire home/apt,4,1,2,2,$149.00,2,,strict
7035556,Harborside Home Next 2 Logan/Train/Historic Boston,15589117,"Sumner Street, Boston, MA 02128, United States",East Boston,2128,42.36382706,-71.02930344,Apartment,Entire home/apt,2,1,1,1,$150.00,2,94,strict
8757949,Cozy room near LoganAirport & City!,45928122,"Havre Street, Boston, MA 02128, United States",East Boston,2128,42.37240877,-71.03867839,Apartment,Private room,2,1,1,1,$65.00,1,89,strict
10411383,Lux Boston 2 BR Apt near train #2,44617326,"Chelsea Street, Boston, MA 02128, United States",East Boston,2128,42.37694736,-71.03023024,Apartment,Entire home/apt,5,1,2,2,$250.00,1,100,flexible
13613562,Harbor View 1BR Private Deck Near Airport & Trains,5618949,"Webster Street, Boston, MA 02128, United States",East Boston,2128,42.36511218,-71.03151329,Apartment,Entire home/apt,5,1,1,2,$174.00,2,67,strict
13394184,East Boston Student Sublet $800/month,60246341,"Maverick Street, Boston, MA 02128, United States",East Boston,2128,42.36925901,-71.03613369,Apartment,Private room,1,1,1,1,$30.00,1,,flexible
1497879,Studio near airport and downtown!,2776892,"Webster Street, Boston, MA 02128, United States",East Boston,2128,42.36688488,-71.03615063,Apartment,Entire home/apt,3,1,1,2,$89.00,1,88,moderate
11333422,A sunny room close to Airport,42333465,"Trenton St, Boston, MA 02128, United States",East Boston,2128,42.37899564,-71.03625737,Apartment,Private room,3,1,1,2,$95.00,1,92,strict
8624898,Modern 2BR steps to airport & train,16284736,"Chelsea Street, Boston, MA 02128, United States",East Boston,2128,42.37574267,-71.03180237,Apartment,Entire home/apt,5,1,3,3,$150.00,1,84,moderate
8166076,BOSTON 2BED LOGAN AIRPORT 1st Floor,9073339,"Brooks Street, East Boston, MA 02128, United States",East Boston,2128,42.37829768,-71.03398043,Apartment,Entire home/apt,9,1,2,5,$250.00,1,95,strict
14178758,Serene Eastie Retreat,18932946,"Gove Street, Boston, MA 02128, United States",East Boston,2128,42.37199624,-71.03800736,Apartment,Private room,1,1,1,1,$85.00,1,100,moderate
14072256,E2 Steps from Maverick Sq,28820575,"Maverick Street, Boston, MA 02128, United States",East Boston,2128,42.36947993,-71.03625961,Apartment,Private room,2,1,1,1,$99.00,1,92,strict
10132073,Extended stays,51992629,"Paris St, Boston, MA 02128, United States",East Boston,2128,42.37045481,-71.04025851,Apartment,Entire home/apt,2,1,1,1,$150.00,4,100,flexible
14522917,"New, Modern 3BD Near Airport and 'T' for Downtown",75634340,"Putnam Street, Boston, MA 02128, United States",East Boston,2128,42.37822138,-71.03031215,Apartment,Entire home/apt,5,1,3,4,$140.00,1,98,flexible
8231382,*** Sunny apartment *** near Airport & Train stop,23777641,"Bennington Street, Boston, MA 02128, United States",East Boston,2128,42.37671713,-71.0365503,Apartment,Entire home/apt,3,1,0,2,$99.00,3,83,moderate
10524612,Sunny 2/1 Modern Condo Near Subway,3594203,"Webster Street, Boston, MA 02128, United States",East Boston,2128,42.36996541,-71.0398749,Condominium,Entire home/apt,4,1,2,2,$99.00,2,92,strict
12604733,1 Bd On Water close to Logan,18202088,"Lewis Street, Boston, MA 02128, United States",East Boston,2128,42.36670232,-71.04192446,Apartment,Entire home/apt,2,1,0,1,$199.00,2,,moderate
5364137,**Studio by Airport and T Station**,23777641,"Bennington Street, Boston, MA 02128, United States",East Boston,2128,42.38618711,-71.00461976,Apartment,Entire home/apt,2,1,0,1,$70.00,21,90,moderate
4315439,Private Room Logan Airport,22402141,"Gladstone Street, Boston, MA 02128, United States",East Boston,2128,42.38921071,-71.00268252,House,Private room,1,1,1,1,$80.00,7,80,flexible
13046976,Sunny renovated 1 bedroom in friendly East Boston,507084,"Meridian Street, Boston, MA 02128, United States",East Boston,2128,42.37913076,-71.03982748,Apartment,Entire home/apt,4,1,1,2,$145.00,1,96,flexible
7033732,Quaint studio in East Boston,5256414,"Sumner Street, Boston, MA 02128, United States",East Boston,2128,42.3670982,-71.03334924,Apartment,Entire home/apt,3,1,0,2,$110.00,1,95,moderate
611081,Houseboat in Boston Harbor,3029783,"Condor Street, Boston, MA 02128, United States",East Boston,2128,42.38167016,-71.03991829,Boat,Entire home/apt,6,1,1,4,$175.00,1,,strict
13816458,Small Room for one person! Twin bed,80820612,"Sumner Street, Boston, MA 02128, United States",East Boston,2128,42.37003918,-71.0398908,Apartment,Private room,1,1,1,1,$40.00,1,97,moderate
7984949,"Private room, East Boston",42144668,"Sumner Street, Boston, MA 02128, United States",East Boston,2128,42.36924094,-71.04154479,House,Private room,2,1,1,1,$89.00,1,93,flexible
4314054,Comfortable room close to airport,22264304,"Cottage Street, Boston, MA 02128, United States",East Boston,2128,42.36781283,-71.0348502,Apartment,Private room,2,1,1,1,$105.00,1,87,moderate
12308927,"1 Cozy Room 3mins walk to Train, 5mins to Airport",66377071,"Sumner Street, Boston, MA 02128, United States",East Boston,2128,42.36692053,-71.03828529,Townhouse,Private room,1,1,1,1,$44.00,1,96,moderate
118905,Lotus (Luxury apartment),434539,"Eutaw St, Boston, MA 02128, United States",East Boston,2128,42.37932676,-71.03376094,Apartment,Entire home/apt,4,1,2,2,$320.00,28,91,strict
20000,Temporary Housing Boston,68870,"Bayswater St, Boston, MA 02128, United States",East Boston,2128,42.38382804,-71.00038139,House,Private room,2,1,1,1,$75.00,1,86,moderate
14532696,Cosy bedroom near Airport/Downtown and the Beach.,83143176,"Brandywyne Drive, Boston, MA 02128, United States",East Boston,2128,42.38817299,-71.01272171,Apartment,Private room,3,1,1,1,$95.00,1,90,flexible
8065282,"Save $$, walk to airport & train",16284736,"Chelsea Street, Boston, MA 02128, United States",East Boston,2128,42.37496575,-71.03336978,Apartment,Entire home/apt,4,1,2,2,$181.00,1,95,moderate
4820071,"1BD+PARKING, amazing location!",93916,"Chelsea Street, Boston, MA 02128, United States",East Boston,2128,42.37416923,-71.03424003,Apartment,Private room,3,1,1,2,$120.00,1,95,moderate
9751520,1 BR Apt Close to Airport/Train,50297998,"Boston, MA, United States",East Boston,,42.36582858,-71.03528527,Apartment,Entire home/apt,2,1,1,1,$70.00,5,90,flexible
9145242,Nice room steps to Airport & Subway,41542719,"Brooks St, East Boston, MA 02128, United States",East Boston,2128,42.37657262,-71.03294266,Apartment,Private room,2,1,1,1,$89.00,1,95,strict
13421289,1 in 2Br/1Ba near Airport/Downtown.,74471695,"Maverick St, Boston, MA 02128, United States",East Boston,2128,42.36839969,-71.03626337,Apartment,Private room,5,1,1,1,$115.00,1,97,flexible
7178893,Modern condo close to downtown,19646638,"Condor Street, Boston, MA 02128, United States",East Boston,2128,42.38160866,-71.03492188,Condominium,Entire home/apt,4,1,2,2,$124.00,2,98,flexible
11618815,East Boston waterfront with parking,61523768,"Orleans Street, Boston, MA 02128, United States",East Boston,2128,42.36629604,-71.03800818,Condominium,Private room,2,1,1,1,$99.00,1,98,moderate
14141920,New Private Room near Airport and T,60434101,"Sumner Street, Boston, MA 02128, United States",East Boston,2128,42.36821051,-71.03430492,Apartment,Private room,2,1,1,1,$88.00,1,93,flexible
5478135,City living near the beach!,13595892,"Saint Andrew Road, Boston, MA 02128, United States",East Boston,2128,42.38363706,-71.00009992,House,Entire home/apt,4,1,2,2,$195.00,2,95,moderate
10356880,Lovely&convenient room by airport!,41565478,"Jeffries Street, Boston, MA 02128, United States",East Boston,2128,42.36422866,-71.02934771,House,Private room,2,1,1,1,$70.00,1,96,moderate
3615760,Cozy apartment in ideal location,17000652,"Chelsea Street, Boston, MA 02128, United States",East Boston,2128,42.36735647,-71.03920033,Apartment,Entire home/apt,2,1,1,1,$110.00,1,86,moderate
9390951,Center is never closer Estie-Boston,37344176,"Marginal Street, Boston, MA 02128, United States",East Boston,2128,42.36670993,-71.03712593,Apartment,Private room,2,1,1,1,$125.00,2,100,flexible
1051482,Andromeda Houseboat - Free Parking!,5291968,"Condor Street, Boston, MA 02128, United States",East Boston,2128,42.38154191,-71.03806232,Boat,Entire home/apt,6,1,2,4,$275.00,2,91,strict
4475740,Whole one-bedroom apartment,15005020,"Everett Street, Boston, MA 02128, United States",East Boston,2128,42.36622622,-71.03143059,Apartment,Entire home/apt,2,1,1,1,$65.00,8,80,flexible
14262627,Sunny room with a harbor view!,22088967,"Sumner St, Boston, MA 02128, United States",East Boston,2128,42.3640692,-71.02896741,Apartment,Private room,2,1,1,1,$87.00,1,100,flexible
12699603,Large Urban Oasis close to beach!,69028974,"Saint Andrew Road, Boston, MA 02128, United States",East Boston,2128,42.38366041,-71.00026054,House,Entire home/apt,4,2,2,2,$225.00,2,100,flexible
7489883,Apt. minutes from Downtown/Airport,39226802,"Putnam Street, Boston, MA 02128, United States",East Boston,2128,42.37871046,-71.03297003,Apartment,Private room,2,1,1,2,$60.00,1,,moderate
3802530,Modern Condo 2.6 miles from Airport,18752830,"Saratoga Street, Boston, MA 02128, United States",East Boston,2128,42.38736001,-71.01041902,Apartment,Entire home/apt,4,1,1,2,$150.00,2,98,moderate
14075290,E4 Travelers Cove,28820575,"Maverick Street, Boston, MA 02128, United States",East Boston,2128,42.36833507,-71.03603398,Apartment,Private room,2,1,1,1,$99.00,1,88,strict
1066767,"Lyra - Free parking, heated!",5291968,"Condor Street, Boston, MA 02128, United States",East Boston,2128,42.38368489,-71.03808076,Boat,Entire home/apt,6,1,2,4,$275.00,2,89,strict
4638356,East Boston Room,24014785,"Brooks Street, Boston, MA 02128, United States",East Boston,2128,42.37712966,-71.03673317,House,Private room,2,1.5,1,1,$85.00,1,93,flexible
12436115,Harbor Side 1BR Nr. Airport & Train,5618949,"Webster Street, Boston, MA 02128, United States",East Boston,2128,42.36392609,-71.03033901,Apartment,Entire home/apt,4,1,1,2,$135.00,1,47,strict
8716849,Cozy room by the airport!,45752276,"Sumner Street, Boston, MA 02128, United States",East Boston,2128,42.36472851,-71.03214033,Apartment,Private room,2,1,1,1,$100.00,1,73,flexible
3917027,Minutes to Boston - Near Ocean 69-1,6331373,"Saratoga Street, Boston, MA 02128, United States",East Boston,2128,42.38468604,-71.00463999,House,Private room,3,2.5,1,2,$72.00,1,84,strict
10945407,4 bedrooms apartment Unit 2,51354463,"Leyden Street, Boston, MA 02128, United States",East Boston,2128,42.38968173,-71.00471442,Apartment,Entire home/apt,8,2,4,4,$230.00,3,90,flexible
8340599,Cute 1 bed in the heart of Boston.,16882984,"Lubec St, Boston, MA 02128, United States",East Boston,2128,42.37243758,-71.03646968,Apartment,Private room,2,1,1,1,$200.00,1,93,moderate
14255219,"Private room 3 mins to T, 5mins driving to airport",66377071,"Sumner Street, Boston, MA 02128, United States",East Boston,2128,42.3669046,-71.03768085,Apartment,Private room,1,1,1,1,$45.00,1,100,flexible
14533011,*Cosy place near Airport/Downtown and the Beach*,83143176,"Brandywyne Drive, Boston, MA 02128, United States",East Boston,2128,42.38772842,-71.01339573,Apartment,Private room,4,1,1,1,$90.00,1,100,flexible
4080000,Minutes to Boston-Near Beach 71-5,6331373,"Saratoga Street, Boston, MA 02128, United States",East Boston,2128,42.38661859,-71.00525682,House,Private room,3,2,1,2,$72.00,1,86,strict
14844149,Beautiful private room near airport,9721496,"Saratoga Street, Boston, MA 02128, United States",East Boston,2128,42.37887544,-71.02910228,Apartment,Private room,1,1,1,1,$98.00,2,,flexible
7880828,"Cozy Room near Logan Airport ,T",41542719,"Brooks Street, Boston, MA 02128, United States",East Boston,2128,42.37783287,-71.03026247,Apartment,Private room,1,1.5,1,1,$79.00,1,94,strict
13064781,Navy Yard Loft,22548550,"1st Avenue, Boston, MA 02129, United States",Charlestown,2129,42.37738068,-71.05041079,Condominium,Entire home/apt,3,1,0,1,$150.00,1,98,flexible
1541166,Beautiful Studio 15 min to Downtown,552418,"Parker St, Boston, MA 02129, United States",Charlestown,2129,42.38159418,-71.07891531,Apartment,Entire home/apt,2,1,0,1,$143.00,2,96,moderate
8454985,Modern Navy Yard Apartment,15151322,"13th St, Charlestown, MA 02129, United States",Charlestown,2129,42.37663435,-71.05237883,Apartment,Entire home/apt,3,1,2,2,$225.00,2,97,moderate
14769652,Townhouse in the Town Bedroom #2,20733420,"Medford Street, Boston, MA 02129, United States",Charlestown,2129,42.38370488,-71.06564447,Townhouse,Private room,2,1.5,1,1,$160.00,1,,flexible
77681,Waterfall Room: Bunker Hill B&B,416912,"Elm St, Boston, MA 02129, United States",Charlestown,2129,42.37853325,-71.06176887,Bed & Breakfast,Private room,2,1,1,1,$160.00,2,83,strict
4112178,Charlestown Brownstone,21336020,"Auburn Street, Boston, MA 02129, United States",Charlestown,2129,42.38037398,-71.06910599,Condominium,Entire home/apt,1,1,0,1,$125.00,1,100,flexible
5684598,Navy Yard Condo on the Water!,29472153,"1st Avenue, Boston, MA 02129, United States",Charlestown,2129,42.3777236,-71.05132419,Apartment,Entire home/apt,2,1,1,1,$199.00,1,100,flexible
7109689,Historic Charlestown Brownstone,19241302,"Cross St, Boston, MA 02129, United States",Charlestown,2129,42.3764388,-71.06339455,House,Entire home/apt,6,3,3,4,$600.00,4,100,strict
14924831,"New Construction Comfort, Easy To Get Everywhere",93820834,"R Saint Martin Street, Boston, MA 02129, United States",Charlestown,2129,42.38192063,-71.06883694,House,Private room,1,1,1,1,$190.00,1,,moderate
29765,"Luxury suite, Moroccan furnishings",128280,"Salem St, Boston, MA 02129, United States",Charlestown,2129,42.37833822,-71.06662682,House,Entire home/apt,2,1,1,1,$295.00,2,99,strict
14660635,Navy Yard Retreat,5190148,"1st Avenue, Boston, MA 02129, United States",Charlestown,2129,42.37660329,-71.05380183,Apartment,Entire home/apt,2,1,1,1,$250.00,2,,flexible
